set,alpha,inst,n,ub10,ub100,ub500,ub1000,sub,t10,t100,t500,t1000
SBF2,1.00,barthol2_c=112,148,42,42,42,42,42,0.13432609,0.307157103,1.246875704,2.310908015
SBF2,1.00,barthol2_c=115,148,41,41,41,41,41,0.133919445,0.321841748,1.306223949,2.502709262
SBF2,1.00,barthol2_c=118,148,40,40,40,40,39,0.161680171,0.421508205,1.746671445,3.567501859
SBF2,1.00,barthol2_c=121,148,39,39,39,39,39,0.144323264,0.399792532,1.721591129,3.359089996
SBF2,1.00,barthol2_c=125,148,37,37,37,37,37,0.147611848,0.450686626,2.123361056,4.344163202
SBF2,1.00,barthol2_c=129,148,36,36,36,36,36,0.165605496,0.545419668,2.628221102,5.581559735
SBF2,1.00,barthol2_c=133,148,35,35,35,35,35,0.180083409,0.646523967,2.893939369,6.044376211
SBF2,1.00,barthol2_c=137,148,34,34,34,34,34,0.19303122,0.682142893,3.212053068,6.77004793
SBF2,1.00,barthol2_c=142,148,33,33,33,33,33,0.209973568,0.769634127,3.588155006,7.454552236
SBF2,1.00,barthol2_c=146,148,32,32,32,32,32,0.227853882,0.935443209,4.132319693,8.456846379
SBF2,1.00,barthol2_c=152,148,31,31,31,31,30,0.238805657,1.084910293,4.996385928,10.195386409
SBF2,1.00,barthol2_c=157,148,30,30,30,30,29,0.309561964,1.411614006,6.001872408,12.00137882
SBF2,1.00,barthol2_c=163,148,28,28,28,28,29,0.367195675,1.706615617,6.004160174,12.007062761
SBF2,1.00,barthol2_c=170,148,27,27,27,27,27,0.356627069,1.8697818,6.004837144,12.000189202
SBF2,1.00,barthol2_c=84,148,56,56,56,56,56,0.150282856,0.256806426,0.605641633,1.046743301
SBF2,1.00,barthol2_c=85,148,55,55,55,55,55,0.150247505,0.265871555,0.646237331,1.133028412
SBF2,1.00,barthol2_c=87,148,54,54,54,54,54,0.112322196,0.210647918,0.583080442,1.088080053
SBF2,1.00,barthol2_c=89,148,53,53,53,53,53,0.138303655,0.246526545,0.632877958,1.143511726
SBF2,1.00,barthol2_c=91,148,51,51,51,51,52,0.123708767,0.228751854,0.614330996,1.120458034
SBF2,1.00,barthol2_c=93,148,51,51,51,51,51,0.112245411,0.229324427,0.669602429,1.246288376
SBF2,1.00,barthol2_c=95,148,50,50,50,50,50,0.113065927,0.240514626,0.693574199,1.291832046
SBF2,1.00,barthol2_c=97,148,49,49,49,49,49,0.134642263,0.273391379,0.815332601,1.487329989
SBF2,1.00,barthol2_c=99,148,48,48,48,48,47,0.117534095,0.259743585,0.832018223,1.540934436
SBF2,1.00,barthold_c=403,148,15,15,15,15,15,0.211837756,1.071720834,5.13261077,10.194441019
SBF2,1.00,barthold_c=434,148,14,14,14,14,14,0.205764352,1.015209255,4.936226404,9.789561158
SBF2,1.00,barthold_c=470,148,13,13,13,13,13,0.201818161,0.794946943,3.79400141,7.415499103
SBF2,1.00,barthold_c=513,148,12,12,12,12,12,0.155452556,0.55101656,2.465990523,4.995671978
SBF2,1.00,barthold_c=564,148,11,11,11,11,11,0.157114002,0.436594648,1.70744278,3.44537709
SBF2,1.00,barthold_c=626,148,10,10,10,10,10,0.103225532,0.195657899,0.671620923,1.226570878
SBF2,1.00,barthold_c=705,148,9,9,9,9,9,0.098946793,0.149427003,0.455169818,0.771359921
SBF2,1.00,barthold_c=805,148,8,8,8,8,8,0.096763736,0.115187006,0.240933891,0.337119919
SBF2,1.00,bowman8_c=20,8,5,5,5,5,5,5.04664e-4,4.89535e-4,5.84898e-4,5.07483e-4
SBF2,1.00,buxey_c=27,29,13,13,13,13,13,0.002291254,0.002338417,0.002720248,0.002352608
SBF2,1.00,buxey_c=30,29,12,12,12,12,12,0.002605783,0.004184378,0.015585164,0.025363744
SBF2,1.00,buxey_c=33,29,11,11,11,11,11,0.001907102,0.001964882,0.002248549,0.001998186
SBF2,1.00,buxey_c=36,29,10,10,10,10,10,0.002381453,0.005206281,0.021901457,0.036658768
SBF2,1.00,buxey_c=41,29,8,8,8,8,8,0.001884882,0.001872843,0.002158936,0.001992482
SBF2,1.00,buxey_c=47,29,8,8,8,7,8,0.00241744,0.005717353,0.025613897,0.044198572
SBF2,1.00,buxey_c=54,29,7,7,7,7,7,0.003503943,0.011324487,0.058381911,0.101079847
SBF2,1.00,gunther_c=41,35,14,14,14,14,14,0.003783799,0.00555987,0.019039843,0.030756498
SBF2,1.00,gunther_c=44,35,12,12,12,12,12,0.003005956,0.005477867,0.020672426,0.033628462
SBF2,1.00,gunther_c=49,35,11,11,11,11,11,0.003412658,0.009120001,0.041397351,0.069953774
SBF2,1.00,gunther_c=54,35,10,10,10,9,9,0.002926434,0.005886935,0.024635557,0.030874954
SBF2,1.00,gunther_c=61,35,9,9,9,9,9,0.003262713,0.008619733,0.03941337,0.069310124
SBF2,1.00,gunther_c=69,35,8,8,8,8,8,0.001582604,0.001550947,0.001782972,0.002050921
SBF2,1.00,gunther_c=81,35,7,7,7,7,7,0.002502597,0.002522074,0.002845505,0.002540392
SBF2,1.00,hahn_c=2004,53,8,8,8,8,8,0.005152619,0.005111185,0.005979963,0.00579752
SBF2,1.00,hahn_c=2338,53,7,7,7,7,7,0.002515396,0.002524806,0.002904539,0.002570182
SBF2,1.00,hahn_c=2806,53,6,6,6,6,6,0.005457565,0.013704555,0.069631942,0.112380745
SBF2,1.00,hahn_c=3507,53,5,5,5,5,5,0.002587355,0.002581676,0.002996056,0.002715491
SBF2,1.00,hahn_c=4676,53,4,4,4,4,4,0.002571781,0.003042362,0.002990868,0.00266681
SBF2,1.00,heskia_c=138,28,8,8,8,8,8,0.001396098,0.001395247,0.001601989,0.001448763
SBF2,1.00,heskia_c=205,28,6,5,5,5,6,0.018835077,0.060482956,0.069359385,0.062519473
SBF2,1.00,heskia_c=216,28,5,5,5,5,5,0.002606794,0.002613729,0.002967325,0.002689494
SBF2,1.00,heskia_c=256,28,4,4,4,4,4,0.002401533,0.002383055,0.002775416,0.00250113
SBF2,1.00,heskia_c=324,28,4,4,4,4,4,0.001493452,0.001577741,0.001654563,0.001475642
SBF2,1.00,heskia_c=342,28,3,3,3,3,3,0.002147766,0.002175865,0.002483196,0.002239714
SBF2,1.00,jackson_c=10,11,5,5,5,5,5,6.42823e-4,6.9967e-4,7.46515e-4,6.67995e-4
SBF2,1.00,jackson_c=13,11,4,4,4,4,4,5.20294e-4,5.28238e-4,6.09877e-4,5.502e-4
SBF2,1.00,jackson_c=14,11,4,4,4,4,4,5.24926e-4,6.56156e-4,5.98499e-4,5.44525e-4
SBF2,1.00,jackson_c=21,11,3,3,3,3,3,5.26538e-4,5.26399e-4,6.07865e-4,5.3633e-4
SBF2,1.00,jackson_c=7,11,8,8,8,8,8,5.23076e-4,5.17236e-4,6.29844e-4,5.46565e-4
SBF2,1.00,jackson_c=9,11,6,6,6,6,6,5.91178e-4,6.11915e-4,7.04579e-4,6.12289e-4
SBF2,1.00,jaeschke_c=10,9,4,4,4,4,4,5.03713e-4,4.99799e-4,7.41208e-4,5.02579e-4
SBF2,1.00,jaeschke_c=18,9,3,3,3,3,3,4.98013e-4,4.90899e-4,5.67274e-4,5.45007e-4
SBF2,1.00,jaeschke_c=6,9,8,8,8,8,8,4.94394e-4,6.26861e-4,7.12746e-4,5.06847e-4
SBF2,1.00,jaeschke_c=7,9,7,7,7,7,7,4.99732e-4,4.8435e-4,5.61791e-4,4.97859e-4
SBF2,1.00,jaeschke_c=8,9,6,6,6,6,6,4.94184e-4,4.91589e-4,5.5565e-4,5.05371e-4
SBF2,1.00,kilbrid_c=110,45,6,6,6,6,6,0.003139264,0.003144558,0.003534332,0.003254969
SBF2,1.00,kilbrid_c=111,45,6,6,6,6,6,0.013504915,0.073416499,0.409230526,0.72246956
SBF2,1.00,kilbrid_c=138,45,4,4,4,4,4,0.003973387,0.004003219,0.004718716,0.005425972
SBF2,1.00,kilbrid_c=184,45,3,3,3,3,3,0.002966359,0.002968831,0.003464954,0.003145798
SBF2,1.00,kilbrid_c=56,45,11,11,11,11,11,0.011858633,0.055038681,0.302220133,0.547147963
SBF2,1.00,kilbrid_c=57,45,11,11,11,11,11,0.011517665,0.048951338,0.27134917,0.473363015
SBF2,1.00,kilbrid_c=62,45,10,10,10,10,10,0.01325287,0.063710273,0.34671201,0.614280098
SBF2,1.00,kilbrid_c=69,45,9,9,9,9,9,0.017273614,0.087942447000000007,0.534367067,0.950629099
SBF2,1.00,kilbrid_c=79,45,8,8,8,8,8,0.020854141,0.100452141,0.551822506,1.004104344
SBF2,1.00,kilbrid_c=92,45,6,6,6,6,7,0.004657314,0.005119198,0.005501039,0.004814902
SBF2,1.00,lutz1_c=1414,32,11,11,11,11,11,0.001269989,0.001214215,0.001460265,0.001295598
SBF2,1.00,lutz1_c=1572,32,10,10,10,10,10,0.001151107,0.001141097,0.001340466,0.001161962
SBF2,1.00,lutz1_c=1768,32,9,9,9,9,9,0.001966356,0.001953151,0.002315483,0.001996762
SBF2,1.00,lutz1_c=2020,32,8,8,8,8,8,0.001311287,0.001284775,0.001551602,0.001307806
SBF2,1.00,lutz1_c=2357,32,7,7,7,7,7,0.001123726,0.001142999,0.001325902,0.001178101
SBF2,1.00,lutz1_c=2828,32,6,6,6,6,6,0.001124867,0.001110034,0.001320148,0.001156431
SBF2,1.00,lutz2_c=11,89,51,50,50,50,51,0.021185689,0.029223711,0.071460647,0.105026483
SBF2,1.00,lutz2_c=12,89,47,47,47,47,46,0.016414426,0.022526717,0.062408774,0.09299427
SBF2,1.00,lutz2_c=13,89,45,44,43,43,43,0.021619103,0.029777331,0.071993705,0.102291199
SBF2,1.00,lutz2_c=14,89,40,40,40,40,39,0.016594675,0.022881432,0.064300089,0.09270693
SBF2,1.00,lutz2_c=15,89,37,37,37,37,37,0.015203704,0.021626644,0.06214237,0.095620551
SBF2,1.00,lutz2_c=16,89,34,34,34,34,33,0.021317083,0.02615221,0.064436016,0.095692184
SBF2,1.00,lutz2_c=17,89,31,31,31,31,31,0.016598919,0.023364546,0.064308721,0.097641853
SBF2,1.00,lutz2_c=18,89,31,31,29,29,30,0.01529608,0.022756606,0.070750204,0.108569008
SBF2,1.00,lutz2_c=19,89,28,28,28,28,28,0.01655068,0.023520779,0.065844886,0.101773554
SBF2,1.00,lutz2_c=20,89,27,27,27,26,27,0.016518653,0.023522505,0.067054955,0.104669522
SBF2,1.00,lutz2_c=21,89,26,26,26,26,26,0.015353554,0.025405324,0.074660686,0.120191072
SBF2,1.00,lutz3_c=103,89,18,18,18,18,18,0.021804104,0.060074459,0.248581674,0.477648519
SBF2,1.00,lutz3_c=110,89,16,16,16,16,16,0.023305863,0.061122519,0.252025364,0.479604899
SBF2,1.00,lutz3_c=118,89,15,15,15,15,15,0.025765793,0.089904007,0.455045535,0.90985015
SBF2,1.00,lutz3_c=127,89,14,14,14,14,14,0.020572291,0.042710411,0.16838361,0.326778409
SBF2,1.00,lutz3_c=137,89,13,13,13,13,14,0.015382296,0.015392313,0.015837288,0.015881102
SBF2,1.00,lutz3_c=150,89,12,12,12,12,12,0.019106455,0.037054115,0.141121537,0.278508062
SBF2,1.00,lutz3_c=75,89,24,24,24,24,24,0.024343831,0.048143507,0.19043011,0.356100572
SBF2,1.00,lutz3_c=79,89,22,22,22,22,22,0.022648593,0.051767524,0.223738197,0.456192638
SBF2,1.00,lutz3_c=83,89,22,22,22,22,22,0.022806038,0.054377547,0.214955708,0.446775651
SBF2,1.00,lutz3_c=87,89,20,20,20,20,20,0.017560886,0.015579692,0.016041096,0.016057556
SBF2,1.00,lutz3_c=92,89,19,19,19,19,19,0.019287767,0.054712507,0.241783662,0.471023392
SBF2,1.00,lutz3_c=97,89,18,18,18,18,18,0.019786893,0.045896826,0.192240685,0.370136307
SBF2,1.00,mansoor_c=48,11,4,4,4,4,4,5.44598e-4,5.39191e-4,5.53426e-4,5.50628e-4
SBF2,1.00,mansoor_c=62,11,3,3,3,3,3,5.69384e-4,5.35141e-4,5.49583e-4,5.53739e-4
SBF2,1.00,mansoor_c=94,11,2,2,2,2,2,5.42466e-4,5.3013e-4,5.58729e-4,5.45678e-4
SBF2,1.00,mertens_c=10,7,3,3,3,3,3,4.77448e-4,4.81068e-4,5.02666e-4,4.93902e-4
SBF2,1.00,mertens_c=15,7,2,2,2,2,2,4.80233e-4,4.80727e-4,4.85233e-4,5.20712e-4
SBF2,1.00,mertens_c=18,7,2,2,2,2,2,5.98352e-4,4.57015e-4,4.82128e-4,4.94056e-4
SBF2,1.00,mertens_c=6,7,6,6,6,6,6,4.83398e-4,4.76592e-4,4.85821e-4,4.96157e-4
SBF2,1.00,mertens_c=7,7,5,5,5,5,5,4.80611e-4,4.6768e-4,4.7764e-4,4.87635e-4
SBF2,1.00,mertens_c=8,7,5,5,5,5,5,4.85659e-4,4.79204e-4,4.94953e-4,4.79211e-4
SBF2,1.00,mitchell_c=14,21,8,8,8,8,8,7.98751e-4,7.75363e-4,7.95561e-4,8.03865e-4
SBF2,1.00,mitchell_c=15,21,8,8,8,8,8,7.90635e-4,7.96811e-4,8.00587e-4,8.49164e-4
SBF2,1.00,mitchell_c=21,21,5,5,5,5,5,7.89748e-4,7.84698e-4,7.90177e-4,8.13696e-4
SBF2,1.00,mitchell_c=26,21,5,5,5,5,5,7.45046e-4,7.49481e-4,7.69464e-4,7.47073e-4
SBF2,1.00,mitchell_c=35,21,3,3,3,3,3,7.74139e-4,7.69163e-4,7.89616e-4,8.06357e-4
SBF2,1.00,mitchell_c=39,21,3,3,3,3,3,8.15564e-4,7.68289e-4,7.87013e-4,8.21904e-4
SBF2,1.00,mukherje_c=176,94,26,26,26,26,26,0.092149313,0.468128597,2.761308225,4.955130265
SBF2,1.00,mukherje_c=183,94,26,26,25,25,25,0.150909812,0.581955361,3.040930182,6.234458302
SBF2,1.00,mukherje_c=192,94,25,25,25,25,24,0.130414873,0.723972353,3.792149216,7.59041312
SBF2,1.00,mukherje_c=201,94,24,24,24,24,23,0.176646936,1.031687987,4.829776552,9.807644246
SBF2,1.00,mukherje_c=211,94,22,22,22,22,22,0.242793388,1.102497197,5.721555125,11.953852381
SBF2,1.00,mukherje_c=222,94,21,21,21,21,21,0.215385939,1.272164553,6.004429472,12.007912447
SBF2,1.00,mukherje_c=234,94,19,19,19,19,19,0.01676383,0.016989739,0.017611519,0.017298318
SBF2,1.00,mukherje_c=248,94,19,19,19,19,19,0.330982941,2.107033283,6.030202522,12.009741811
SBF2,1.00,mukherje_c=263,94,17,17,17,17,17,0.018854748,0.019005587,0.019706777,0.019494457
SBF2,1.00,mukherje_c=281,94,16,16,16,16,16,0.036638493,0.037259834,0.037949204,0.037911163
SBF2,1.00,mukherje_c=301,94,15,15,15,15,15,0.024808501,0.025105966,0.025908111,0.0256711
SBF2,1.00,mukherje_c=324,94,14,14,14,14,14,0.026951216,0.027529789,0.028459584,0.029348086
SBF2,1.00,mukherje_c=351,94,13,13,13,13,13,0.027084559,0.027265215,0.028398102,0.027890759
SBF2,1.00,roszieg_c=14,25,10,10,10,10,10,0.001544861,0.001581952,0.001675388,0.001636167
SBF2,1.00,roszieg_c=16,25,8,8,8,8,8,9.93967e-4,0.001026702,0.001064129,0.001046373
SBF2,1.00,roszieg_c=18,25,8,8,8,8,8,9.28678e-4,9.20901e-4,9.90598e-4,9.37331e-4
SBF2,1.00,roszieg_c=21,25,6,6,6,6,6,9.95468e-4,0.001004569,0.001052615,0.001027218
SBF2,1.00,roszieg_c=25,25,6,6,6,6,6,9.19161e-4,9.67905e-4,0.00096464300000000005,9.52735e-4
SBF2,1.00,roszieg_c=32,25,4,4,4,4,4,9.8268e-4,9.85309e-4,0.001020872,9.79563e-4
SBF2,1.00,sawyer30_c=25,30,14,14,14,14,14,0.002716138,0.0043747049999999996,0.01388731,0.025661845
SBF2,1.00,sawyer30_c=27,30,14,14,13,13,14,0.002674422,0.005340724,0.012013203,0.012106986
SBF2,1.00,sawyer30_c=30,30,12,12,12,12,12,0.003174278,0.004659287,0.016272687,0.030186978
SBF2,1.00,Sawyer30_c=33,30,12,11,11,11,11,0.002385857,0.005064141,0.017947874,0.034065856
SBF2,1.00,sawyer30_c=36,30,10,10,10,10,10,0.002605211,0.007273715,0.019765316,0.037704642
SBF2,1.00,sawyer30_c=41,30,9,9,8,8,8,0.002626776,0.007340444,0.019956812,0.019796733
SBF2,1.00,Sawyer30_c=47,30,8,8,8,8,7,0.002830682,0.0071061,0.029549345,0.056915898
SBF2,1.00,sawyer30_c=54,30,7,7,7,7,7,0.004910829,0.019589175,0.099530845,0.19480718
SBF2,1.00,sawyer30_c=75,30,5,5,5,5,5,0.001812031,0.001513917,0.001513524,0.001545239
SBF2,1.00,scholl_c=1394,297,55,55,55,55,54,0.84467799,2.124713902,6.001470786,12.020518835
SBF2,1.00,scholl_c=1422,297,54,54,54,54,53,0.797041645,2.061360714,6.003130182,12.003296798
SBF2,1.00,scholl_c=1452,297,52,52,52,52,52,0.928210314,2.295840805,6.016030957,12.013700914
SBF2,1.00,scholl_c=1483,297,52,52,52,52,52,0.868904669,2.285090517,6.012795327,12.00999956
SBF2,1.00,scholl_c=1515,297,50,50,50,50,50,0.885720333,2.479636237,6.014890333,12.004498196
SBF2,1.00,scholl_c=1548,297,48,48,48,48,49,0.925129539,2.598826109,6.021569564,12.001292244
SBF2,1.00,scholl_c=1584,297,48,48,48,48,48,0.899410689,2.529078865,6.000977291,12.000708272
SBF2,1.00,scholl_c=1620,297,47,47,47,47,47,0.927043261,2.786130256,6.021574784,12.00045088
SBF2,1.00,scholl_c=1659,297,46,46,46,46,46,0.932020709,2.925264464,6.041403205,12.00792589
SBF2,1.00,scholl_c=1699,297,45,45,45,45,45,0.909517295,2.794188698,6.004977606,12.013848441
SBF2,1.00,scholl_c=1742,297,43,43,43,43,44,1.070794359,3.230417439,6.000836717,12.014777935
SBF2,1.00,scholl_c=1787,297,43,43,43,43,43,0.983150081,3.017818954,6.020371349,12.012416385
SBF2,1.00,scholl_c=1834,297,42,42,42,42,41,0.932630572,2.753992799,6.005045834,12.001157174
SBF2,1.00,scholl_c=1883,297,40,40,40,40,40,0.922340766,2.663093414,6.015521688,12.014570146
SBF2,1.00,scholl_c=1935,297,39,39,39,39,39,0.853123904,2.351971851,6.014345532,12.00999104
SBF2,1.00,scholl_c=1991,297,38,38,38,38,38,0.862231894,2.379562509,6.018151473,12.001949544
SBF2,1.00,scholl_c=2049,297,37,37,37,37,37,0.802859236,2.109606923,6.00377828,12.004851338
SBF2,1.00,scholl_c=2111,297,36,36,36,36,36,0.809836031,2.064555806,6.001798773,12.008215954
SBF2,1.00,scholl_c=2177,297,35,35,35,35,35,0.715153227,1.719311093,6.011824677,12.003330633
SBF2,1.00,scholl_c=2247,297,33,33,33,33,33,0.721405758,1.570020185,5.334055204,10.299815141
SBF2,1.00,scholl_c=2322,297,33,33,33,33,33,0.644397177,1.335683903,4.329643565,8.326553312
SBF2,1.00,scholl_c=2402,297,32,32,32,32,31,0.665794069,1.241866864,3.761025814,7.253554659
SBF2,1.00,scholl_c=2488,297,30,30,30,30,31,0.712253098,1.187292885,3.441148549,6.471161218
SBF2,1.00,scholl_c=2580,297,29,29,29,29,29,0.623831156,1.047850629,3.287580384,6.233396367
SBF2,1.00,scholl_c=2680,297,28,28,28,28,28,0.607861977,0.896984275,2.525361694,4.610584442
SBF2,1.00,scholl_c=2787,297,27,27,27,27,27,0.528121422,0.778116809,1.99962294,3.641773865
SBF2,1.00,Tonge70_c=160,70,25,25,25,25,24,0.016209217,0.031560876,0.119808104,0.225391457
SBF2,1.00,Tonge70_c=168,70,24,24,23,23,23,0.01261606,0.030352185,0.116507385,0.221048357
SBF2,1.00,Tonge70_c=176,70,23,22,22,22,22,0.012510095,0.030852992,0.12319666,0.236782835
SBF2,1.00,Tonge70_c=185,70,21,21,21,21,21,0.016658913,0.046908067,0.209160364,0.407361448
SBF2,1.00,Tonge70_c=195,70,20,20,20,20,20,0.013653942,0.033844625,0.146292668,0.283506781
SBF2,1.00,Tonge70_c=207,70,19,19,19,19,19,0.017246565,0.045087711,0.185492979,0.367001406
SBF2,1.00,Tonge70_c=220,70,18,18,18,18,18,0.019107696,0.065082386,0.306433783,0.602999823
SBF2,1.00,Tonge70_c=234,70,17,17,17,17,17,0.018860695,0.063962562,0.301653786,0.605399551
SBF2,1.00,Tonge70_c=251,70,16,15,15,15,16,0.023069071,0.093499562,0.434625037,0.885955683
SBF2,1.00,Tonge70_c=270,70,14,14,14,14,14,0.024732453,0.081769284,0.38368532,0.753684089
SBF2,1.00,Tonge70_c=293,70,13,13,13,13,13,0.02621997,0.115113892,0.566410046,1.144069845
SBF2,1.00,Tonge70_c=320,70,12,12,12,12,12,0.030971846,0.126437082,0.588062255,1.164992268
SBF2,1.00,tonge70_c=364,70,10,10,10,10,10,0.006018966,0.006059051,0.006281269,0.006257371
SBF2,1.00,tonge70_c=410,70,9,9,9,9,9,0.007256548,0.007207548,0.007397639,0.007421616
SBF2,1.00,tonge70_c=468,70,8,8,8,8,8,0.005776187,0.00578122,0.005916611,0.006056556
SBF2,1.00,tonge70_c=527,70,7,7,7,7,7,0.006687704,0.006760031,0.006929381,0.008645588
SBF2,1.00,warnecke_c=104,58,17,17,17,17,17,0.00819958,0.017857885,0.066962813,0.127166685
SBF2,1.00,warnecke_c=111,58,15,15,15,15,15,0.008838023,0.019454432,0.076952088,0.149354615
SBF2,1.00,warnecke_c=54,58,33,33,33,33,33,0.010068062,0.015666943,0.046594591,0.085739615
SBF2,1.00,warnecke_c=56,58,32,32,32,31,31,0.009189833,0.015046654,0.045656973000000003,0.085618135
SBF2,1.00,warnecke_c=58,58,30,30,30,30,30,0.010064887,0.01580001,0.045771822,0.084773769
SBF2,1.00,warnecke_c=60,58,30,29,29,29,29,0.00931102,0.016357266,0.04706784,0.086654427
SBF2,1.00,warnecke_c=62,58,29,29,28,28,29,0.009330723,0.015155829,0.045116687,0.082399131
SBF2,1.00,warnecke_c=65,58,27,27,27,27,27,0.007720978,0.013519013,0.04240933,0.079533556
SBF2,1.00,warnecke_c=68,58,25,25,25,25,25,0.010212635,0.01605594,0.045759061,0.083385496
SBF2,1.00,warnecke_c=71,58,27,26,25,25,26,0.008767049,0.015541765,0.046645601,0.085445597
SBF2,1.00,warnecke_c=74,58,24,24,24,24,24,0.008915267,0.015050468,0.048256776,0.089881397
SBF2,1.00,warnecke_c=78,58,22,22,22,22,22,0.008755274,0.016265962,0.045896306,0.084849091
SBF2,1.00,warnecke_c=82,58,21,21,21,21,22,0.010165091,0.014825794,0.047120987,0.087060807
SBF2,1.00,warnecke_c=86,58,20,20,20,20,20,0.008805208,0.015296199,0.048711698,0.090347763
SBF2,1.00,warnecke_c=92,58,19,19,19,18,19,0.009023441,0.016535524,0.057355478,0.104774471
SBF2,1.00,warnecke_c=97,58,18,18,18,18,18,0.008460474,0.016786761,0.060784865,0.11652172
SBF2,1.00,wee-mag_c=28,75,63,63,63,63,63,0.0177409,0.016839644,0.01720337,0.017411857
SBF2,1.00,wee-mag_c=29,75,63,63,63,63,63,0.009684197,0.009483575,0.00981217,0.00978101
SBF2,1.00,wee-mag_c=30,75,62,62,62,62,62,0.018406424,0.018494651,0.018730556,0.018951462
SBF2,1.00,wee-mag_c=31,75,62,62,62,62,62,0.018150162,0.018316842,0.01837923,0.018566129
SBF2,1.00,wee-mag_c=32,75,61,61,61,61,61,0.022280129,0.043635071,0.152254905,0.293404519
SBF2,1.00,wee-mag_c=33,75,61,61,61,61,61,0.020641801,0.041096478,0.143942837,0.276626283
SBF2,1.00,wee-mag_c=34,75,61,61,61,61,61,0.017928861,0.038719456,0.144012667,0.279059046
SBF2,1.00,wee-mag_c=35,75,60,60,60,60,60,0.009068041,0.008792102,0.00896648,0.009040285
SBF2,1.00,wee-mag_c=36,75,60,60,60,60,60,0.008930298,0.008744514,0.009003309,0.008992633
SBF2,1.00,wee-mag_c=37,75,60,60,60,60,60,0.008732027,0.00882269,0.011805482,0.011134158
SBF2,1.00,wee-mag_c=38,75,60,60,60,60,60,0.00867156,0.008778851,0.008855417,0.009107183
SBF2,1.00,wee-mag_c=39,75,60,60,60,60,60,0.008594035,0.011566232,0.008836933,0.009165443
SBF2,1.00,wee-mag_c=40,75,60,60,60,60,60,0.008565203,0.008729911,0.008855102,0.009068989
SBF2,1.00,wee-mag_c=41,75,59,59,59,59,59,0.008631142,0.008795976,0.008878459,0.009015338
SBF2,1.00,wee-mag_c=42,75,56,56,55,55,55,0.017886191,0.037125281,0.041272886,0.041883162
SBF2,1.00,wee-mag_c=43,75,50,50,50,50,50,0.009279583,0.00928855,0.00953387,0.009937472
SBF2,1.00,wee-mag_c=45,75,40,40,40,40,40,0.02115794,0.038363122,0.125188955,0.23709616
SBF2,1.00,wee-mag_c=46,75,36,36,36,36,36,0.021801726,0.040131888,0.130352211,0.253712696
SBF2,1.00,wee-mag_c=47,75,35,35,34,34,35,0.019829198,0.037573458,0.128951124,0.243411349
SBF2,1.00,wee-mag_c=49,75,34,34,33,33,34,0.020200656,0.039553328,0.138297106,0.26260442
SBF2,1.00,wee-mag_c=50,75,33,33,33,33,33,0.020231278,0.039857102,0.139153842,0.266432507
SBF2,1.00,wee-mag_c=52,75,31,31,31,31,32,0.022465326,0.042485322,0.142245077,0.271090104
SBF2,1.00,wee-mag_c=54,75,31,31,31,31,31,0.019817688,0.03931943,0.138276726,0.264179424
SBF2,1.00,wee-mag_c=56,75,31,31,31,31,31,0.022092951,0.04149904,0.138526492,0.261111894
