inst,elapsed,alg,lb,ub
SBF2-1.00/kilbrid_c=69,1.085451312,ro-random,8,9
SBF2-1.00/kilbrid_c=69,1.896730344,ro-asq,8,9
SBF2-1.00/kilbrid_c=69,0.004828208,ro-mprule,8,9
SBF2-1.00/kilbrid_c=69,1.976708848,ro-sbf,8,9
SBF2-1.00/kilbrid_c=79,1.287452827,ro-random,7,8
SBF2-1.00/kilbrid_c=79,2.029217403,ro-sbf,7,8
SBF2-1.00/kilbrid_c=79,0.004622521,ro-mprule,7,8
SBF2-1.00/kilbrid_c=79,2.198615508,ro-asq,7,8
SBF2-1.00/kilbrid_c=92,0.004306716,ro-mprule,6,7
SBF2-1.00/kilbrid_c=92,1.122030205,ro-random,6,7
SBF2-1.00/kilbrid_c=92,2.403503035,ro-sbf,6,7
SBF2-1.00/kilbrid_c=92,2.057962592,ro-asq,6,7
SBF2-1.00/lutz1_c=1414,0.00228119,ro-asq,11,11
SBF2-1.00/lutz1_c=1414,0.002230339,ro-sbf,11,11
SBF2-1.00/lutz1_c=1414,0.001914895,ro-mprule,11,11
SBF2-1.00/lutz1_c=1414,0.007609715,ro-random,11,11
SBF2-1.00/lutz1_c=1572,0.001629632,ro-mprule,10,10
SBF2-1.00/lutz1_c=1572,0.001940874,ro-asq,10,10
SBF2-1.00/lutz1_c=1572,0.002327056,ro-sbf,10,10
SBF2-1.00/lutz1_c=1572,0.006118905,ro-random,10,10
SBF2-1.00/lutz1_c=1768,0.002213059,ro-random,9,9
SBF2-1.00/lutz1_c=1768,0.002328822,ro-asq,9,9
SBF2-1.00/lutz1_c=1768,0.001897089,ro-mprule,9,10
SBF2-1.00/lutz1_c=1768,0.002309663,ro-sbf,9,9
SBF2-1.00/lutz1_c=2020,0.001976324,ro-mprule,8,8
SBF2-1.00/lutz1_c=2020,0.030565339,ro-asq,8,8
SBF2-1.00/lutz1_c=2020,0.002604584,ro-random,8,8
SBF2-1.00/lutz1_c=2020,0.002168873,ro-sbf,8,8
SBF2-1.00/lutz1_c=2357,0.001630075,ro-asq,7,7
SBF2-1.00/lutz1_c=2357,0.001774079,ro-random,7,7
SBF2-1.00/lutz1_c=2357,0.001657146,ro-mprule,7,7
SBF2-1.00/lutz1_c=2357,0.001628842,ro-sbf,7,7
SBF2-1.00/lutz1_c=2828,0.00161086,ro-mprule,6,6
SBF2-1.00/lutz1_c=2828,0.001677044,ro-sbf,6,6
SBF2-1.00/lutz1_c=2828,0.001664953,ro-asq,6,6
SBF2-1.00/lutz1_c=2828,0.00169856,ro-random,6,6
SBF2-1.00/lutz2_c=11,0.186061301,ro-sbf,47,50
SBF2-1.00/lutz2_c=11,0.231936522,ro-asq,47,51
SBF2-1.00/lutz2_c=11,0.132765572,ro-random,47,53
SBF2-1.00/lutz2_c=11,0.0169887,ro-mprule,47,54
SBF2-1.00/lutz2_c=12,0.125498921,ro-random,42,49
SBF2-1.00/lutz2_c=12,0.013879032,ro-mprule,42,48
SBF2-1.00/lutz2_c=12,0.174685404,ro-sbf,42,46
SBF2-1.00/lutz2_c=12,0.223579069,ro-asq,42,48
SBF2-1.00/lutz2_c=13,0.017252445,ro-mprule,39,49
SBF2-1.00/lutz2_c=13,0.132633968,ro-random,39,45
SBF2-1.00/lutz2_c=13,0.179432728,ro-sbf,39,43
SBF2-1.00/lutz2_c=13,0.22550573,ro-asq,39,44
SBF2-1.00/lutz2_c=14,0.217022306,ro-asq,36,40
SBF2-1.00/lutz2_c=14,0.175397345,ro-sbf,36,39
SBF2-1.00/lutz2_c=14,0.123483713,ro-random,36,41
SBF2-1.00/lutz2_c=14,0.013893119,ro-mprule,36,41
SBF2-1.00/lutz2_c=15,0.183196783,ro-sbf,33,37
SBF2-1.00/lutz2_c=15,0.013862827,ro-mprule,33,37
SBF2-1.00/lutz2_c=15,0.126829672,ro-random,33,39
SBF2-1.00/lutz2_c=15,0.218218569,ro-asq,33,38
SBF2-1.00/lutz2_c=16,0.021866311,ro-mprule,31,35
SBF2-1.00/lutz2_c=16,0.220921278,ro-asq,31,35
SBF2-1.00/lutz2_c=16,0.128622373,ro-random,31,36
SBF2-1.00/lutz2_c=16,0.171242748,ro-sbf,31,33
SBF2-1.00/lutz2_c=17,0.013669038,ro-mprule,29,32
SBF2-1.00/lutz2_c=17,0.136449524,ro-random,29,33
SBF2-1.00/lutz2_c=17,0.183501917,ro-sbf,29,31
SBF2-1.00/lutz2_c=17,0.237973528,ro-asq,29,32
SBF2-1.00/lutz2_c=18,0.013792876,ro-mprule,27,31
SBF2-1.00/lutz2_c=18,0.200633857,ro-sbf,27,29
SBF2-1.00/lutz2_c=18,0.143613549,ro-random,27,32
SBF2-1.00/lutz2_c=18,0.253825287,ro-asq,27,30
SBF2-1.00/lutz2_c=19,0.191708286,ro-sbf,26,28
SBF2-1.00/lutz2_c=19,0.013677784,ro-mprule,26,29
SBF2-1.00/lutz2_c=19,0.145218396,ro-random,26,29
SBF2-1.00/lutz2_c=19,0.246180486,ro-asq,26,28
SBF2-1.00/lutz2_c=20,0.013590863,ro-mprule,25,28
SBF2-1.00/lutz2_c=20,0.142936412,ro-random,25,28
SBF2-1.00/lutz2_c=20,0.194408035,ro-sbf,25,26
SBF2-1.00/lutz2_c=20,0.24792477,ro-asq,25,27
SBF2-1.00/lutz2_c=21,0.15819329,ro-random,24,27
SBF2-1.00/lutz2_c=21,0.013663411,ro-mprule,24,26
SBF2-1.00/lutz2_c=21,0.233370343,ro-sbf,24,26
SBF2-1.00/lutz2_c=21,0.282542334,ro-asq,24,26
SBF2-1.00/lutz3_c=103,0.468484384,ro-random,17,18
SBF2-1.00/lutz3_c=103,0.943018558,ro-sbf,17,18
SBF2-1.00/lutz3_c=103,0.013747333,ro-mprule,17,18
SBF2-1.00/lutz3_c=103,0.873411484,ro-asq,17,18
SBF2-1.00/lutz3_c=110,0.946394589,ro-sbf,15,16
SBF2-1.00/lutz3_c=110,0.928089395,ro-asq,15,17
SBF2-1.00/lutz3_c=110,0.013666723,ro-mprule,15,16
SBF2-1.00/lutz3_c=110,0.527680414,ro-random,15,17
SBF2-1.00/lutz3_c=118,0.47004891,ro-random,14,16
SBF2-1.00/lutz3_c=118,1.044602663,ro-asq,14,15
SBF2-1.00/lutz3_c=118,0.013905333,ro-mprule,14,16
SBF2-1.00/lutz3_c=118,1.842972209,ro-sbf,14,15
SBF2-1.00/lutz3_c=127,0.456547117,ro-random,13,15
SBF2-1.00/lutz3_c=127,0.013834115,ro-mprule,13,14
SBF2-1.00/lutz3_c=127,0.628623183,ro-sbf,13,14
SBF2-1.00/lutz3_c=127,0.779356409,ro-asq,13,14
SBF2-1.00/lutz3_c=137,0.620003384,ro-random,13,14
SBF2-1.00/lutz3_c=137,0.273842759,ro-asq,13,13
SBF2-1.00/lutz3_c=137,0.266710226,ro-sbf,13,13
SBF2-1.00/lutz3_c=137,0.014038871,ro-mprule,13,14
SBF2-1.00/lutz3_c=150,0.013521959,ro-mprule,11,12
SBF2-1.00/lutz3_c=150,0.505195787,ro-asq,11,12
SBF2-1.00/lutz3_c=150,0.238623872,ro-random,11,12
SBF2-1.00/lutz3_c=150,0.540675259,ro-sbf,11,12
SBF2-1.00/lutz3_c=75,0.731440525,ro-sbf,23,24
SBF2-1.00/lutz3_c=75,1.131460768,ro-random,23,26
SBF2-1.00/lutz3_c=75,0.017317226,ro-mprule,23,25
SBF2-1.00/lutz3_c=75,0.844300871,ro-asq,23,25
SBF2-1.00/lutz3_c=79,0.957420032,ro-sbf,21,23
SBF2-1.00/lutz3_c=79,1.771905571,ro-asq,21,24
SBF2-1.00/lutz3_c=79,2.312587408,ro-random,21,25
SBF2-1.00/lutz3_c=79,0.014092661,ro-mprule,21,22
SBF2-1.00/lutz3_c=83,1.157669194,ro-random,20,23
SBF2-1.00/lutz3_c=83,1.201201418,ro-asq,20,22
SBF2-1.00/lutz3_c=83,0.014028396,ro-mprule,20,22
SBF2-1.00/lutz3_c=83,0.950518455,ro-sbf,20,22
SBF2-1.00/lutz3_c=87,0.909050847,ro-random,20,22
SBF2-1.00/lutz3_c=87,0.014022079,ro-mprule,20,21
SBF2-1.00/lutz3_c=87,0.765093299,ro-asq,20,21
SBF2-1.00/lutz3_c=87,0.585405336,ro-sbf,20,21
SBF2-1.00/lutz3_c=92,1.014630571,ro-sbf,18,20
SBF2-1.00/lutz3_c=92,1.369493517,ro-asq,18,20
SBF2-1.00/lutz3_c=92,1.038633521,ro-random,18,21
SBF2-1.00/lutz3_c=92,0.013987635,ro-mprule,18,19
SBF2-1.00/lutz3_c=97,0.835485092,ro-sbf,17,18
SBF2-1.00/lutz3_c=97,1.033192372,ro-random,17,19
SBF2-1.00/lutz3_c=97,0.013827755,ro-mprule,17,19
SBF2-1.00/lutz3_c=97,0.902537114,ro-asq,17,19
SBF2-1.00/mansoor_c=48,6.57642e-4,ro-asq,4,4
SBF2-1.00/mansoor_c=48,7.43259e-4,ro-sbf,4,4
SBF2-1.00/mansoor_c=48,6.34062e-4,ro-mprule,4,4
SBF2-1.00/mansoor_c=48,6.94114e-4,ro-random,4,4
SBF2-1.00/mansoor_c=62,5.93617e-4,ro-mprule,3,3
SBF2-1.00/mansoor_c=62,6.95481e-4,ro-sbf,3,3
SBF2-1.00/mansoor_c=62,6.11065e-4,ro-random,3,3
SBF2-1.00/mansoor_c=62,6.4889e-4,ro-asq,3,3
SBF2-1.00/mansoor_c=94,6.09203e-4,ro-random,2,2
SBF2-1.00/mansoor_c=94,6.96036e-4,ro-sbf,2,2
SBF2-1.00/mansoor_c=94,6.11789e-4,ro-asq,2,2
SBF2-1.00/mansoor_c=94,5.92049e-4,ro-mprule,2,2
SBF2-1.00/mertens_c=10,5.85925e-4,ro-sbf,3,3
SBF2-1.00/mertens_c=10,5.12145e-4,ro-random,3,3
SBF2-1.00/mertens_c=10,5.13452e-4,ro-mprule,3,3
SBF2-1.00/mertens_c=10,5.34992e-4,ro-asq,3,3
SBF2-1.00/mertens_c=15,5.28746e-4,ro-asq,2,2
SBF2-1.00/mertens_c=15,4.99743e-4,ro-random,2,2
SBF2-1.00/mertens_c=15,4.91427e-4,ro-mprule,2,2
SBF2-1.00/mertens_c=15,5.84047e-4,ro-sbf,2,2
SBF2-1.00/mertens_c=18,5.49763e-4,ro-sbf,2,2
SBF2-1.00/mertens_c=18,4.89233e-4,ro-mprule,2,2
SBF2-1.00/mertens_c=18,5.18444e-4,ro-random,2,2
SBF2-1.00/mertens_c=18,5.13635e-4,ro-asq,2,2
SBF2-1.00/mertens_c=6,5.16024e-4,ro-asq,6,6
SBF2-1.00/mertens_c=6,5.21468e-4,ro-random,6,6
SBF2-1.00/mertens_c=6,5.80604e-4,ro-sbf,6,6
SBF2-1.00/mertens_c=6,4.95169e-4,ro-mprule,6,6
SBF2-1.00/mertens_c=7,5.08872e-4,ro-asq,5,5
SBF2-1.00/mertens_c=7,5.01021e-4,ro-mprule,5,5
SBF2-1.00/mertens_c=7,5.82676e-4,ro-sbf,5,5
SBF2-1.00/mertens_c=7,5.12828e-4,ro-random,5,5
SBF2-1.00/mertens_c=8,5.38209e-4,ro-asq,5,5
SBF2-1.00/mertens_c=8,5.19156e-4,ro-mprule,5,5
SBF2-1.00/mertens_c=8,5.93662e-4,ro-sbf,5,5
SBF2-1.00/mertens_c=8,5.33433e-4,ro-random,5,5
SBF2-1.00/mitchell_c=14,0.013521087,ro-random,8,9
SBF2-1.00/mitchell_c=14,0.001321278,ro-asq,8,8
SBF2-1.00/mitchell_c=14,0.001367307,ro-sbf,8,8
SBF2-1.00/mitchell_c=14,0.001001374,ro-mprule,8,8
SBF2-1.00/mitchell_c=15,0.001127598,ro-mprule,8,8
SBF2-1.00/mitchell_c=15,0.001261324,ro-sbf,8,8
SBF2-1.00/mitchell_c=15,0.001403321,ro-random,8,8
SBF2-1.00/mitchell_c=15,0.001177999,ro-asq,8,8
SBF2-1.00/mitchell_c=21,0.001009061,ro-mprule,5,5
SBF2-1.00/mitchell_c=21,0.001348384,ro-asq,5,5
SBF2-1.00/mitchell_c=21,0.003094709,ro-random,5,5
SBF2-1.00/mitchell_c=21,0.001294985,ro-sbf,5,5
SBF2-1.00/mitchell_c=26,9.34537e-4,ro-mprule,5,5
SBF2-1.00/mitchell_c=26,9.81629e-4,ro-random,5,5
SBF2-1.00/mitchell_c=26,0.001084953,ro-sbf,5,5
SBF2-1.00/mitchell_c=26,9.91725e-4,ro-asq,5,5
SBF2-1.00/mitchell_c=35,0.001221427,ro-asq,3,3
SBF2-1.00/mitchell_c=35,9.57545e-4,ro-mprule,3,3
SBF2-1.00/mitchell_c=35,0.001199256,ro-random,3,3
SBF2-1.00/mitchell_c=35,0.001245906,ro-sbf,3,3
SBF2-1.00/mitchell_c=39,9.74883e-4,ro-mprule,3,3
SBF2-1.00/mitchell_c=39,9.91959e-4,ro-asq,3,3
SBF2-1.00/mitchell_c=39,0.001107666,ro-sbf,3,3
SBF2-1.00/mitchell_c=39,0.001005657,ro-random,3,3
SBF2-1.00/mukherje_c=176,10.0528266,ro-sbf,25,26
SBF2-1.00/mukherje_c=176,12.00584358,ro-asq,25,28
SBF2-1.00/mukherje_c=176,0.026917122,ro-mprule,25,26
SBF2-1.00/mukherje_c=176,10.400637993,ro-random,25,28
SBF2-1.00/mukherje_c=183,12.008061762,ro-random,24,27
SBF2-1.00/mukherje_c=183,0.039633167,ro-mprule,24,26
SBF2-1.00/mukherje_c=183,12.000520794,ro-sbf,24,25
SBF2-1.00/mukherje_c=183,12.009054762,ro-asq,24,27
SBF2-1.00/mukherje_c=192,0.027279594,ro-mprule,23,25
SBF2-1.00/mukherje_c=192,12.005696841,ro-asq,23,26
SBF2-1.00/mukherje_c=192,12.000241082,ro-sbf,23,25
SBF2-1.00/mukherje_c=192,12.002401938,ro-random,23,26
SBF2-1.00/mukherje_c=201,12.008513621,ro-random,22,24
SBF2-1.00/mukherje_c=201,12.006739667,ro-sbf,22,24
SBF2-1.00/mukherje_c=201,12.004030107,ro-asq,22,24
SBF2-1.00/mukherje_c=201,0.041104958,ro-mprule,22,24
SBF2-1.00/mukherje_c=211,12.004064123,ro-sbf,21,22
SBF2-1.00/mukherje_c=211,12.011704022,ro-asq,21,23
SBF2-1.00/mukherje_c=211,12.003589182,ro-random,21,23
SBF2-1.00/mukherje_c=211,0.035180781,ro-mprule,21,22
SBF2-1.00/mukherje_c=222,12.007707892,ro-sbf,20,21
SBF2-1.00/mukherje_c=222,12.011228726,ro-random,20,22
SBF2-1.00/mukherje_c=222,12.008385393,ro-asq,20,22
SBF2-1.00/mukherje_c=222,0.029215865,ro-mprule,20,21
SBF2-1.00/mukherje_c=234,12.014682006,ro-random,19,20
SBF2-1.00/mukherje_c=234,12.006409177,ro-sbf,19,20
SBF2-1.00/mukherje_c=234,0.027862533,ro-mprule,19,19
SBF2-1.00/mukherje_c=234,12.00950263,ro-asq,19,20
SBF2-1.00/mukherje_c=248,12.002793907,ro-asq,18,19
SBF2-1.00/mukherje_c=248,0.056256069,ro-mprule,18,19
SBF2-1.00/mukherje_c=248,12.009252371,ro-sbf,18,19
SBF2-1.00/mukherje_c=248,12.00867138,ro-random,18,19
SBF2-1.00/mukherje_c=263,0.032660894,ro-mprule,17,17
SBF2-1.00/mukherje_c=263,12.0162164,ro-sbf,17,18
SBF2-1.00/mukherje_c=263,12.014926898,ro-asq,17,18
SBF2-1.00/mukherje_c=263,12.015329451,ro-random,17,18
SBF2-1.00/mukherje_c=281,0.041794358,ro-mprule,16,17
SBF2-1.00/mukherje_c=281,12.002273358,ro-asq,16,17
SBF2-1.00/mukherje_c=281,12.006297919,ro-sbf,16,17
SBF2-1.00/mukherje_c=281,12.012663298,ro-random,16,17
SBF2-1.00/mukherje_c=301,12.013644528,ro-sbf,15,16
SBF2-1.00/mukherje_c=301,12.009866481,ro-asq,15,16
SBF2-1.00/mukherje_c=301,12.004894688,ro-random,15,16
SBF2-1.00/mukherje_c=301,0.044736871,ro-mprule,15,15
SBF2-1.00/mukherje_c=324,12.001707215,ro-asq,14,15
SBF2-1.00/mukherje_c=324,0.049130167,ro-mprule,14,14
SBF2-1.00/mukherje_c=324,12.006274836,ro-random,14,15
SBF2-1.00/mukherje_c=324,0.783998994,ro-sbf,14,14
SBF2-1.00/mukherje_c=351,0.049075618,ro-mprule,13,13
SBF2-1.00/mukherje_c=351,10.434640417,ro-random,13,14
SBF2-1.00/mukherje_c=351,12.000642874,ro-asq,13,14
SBF2-1.00/mukherje_c=351,0.841556138,ro-sbf,13,13
SBF2-1.00/roszieg_c=14,0.001695433,ro-asq,10,10
SBF2-1.00/roszieg_c=14,0.001422265,ro-mprule,10,11
SBF2-1.00/roszieg_c=14,0.001505988,ro-sbf,10,10
SBF2-1.00/roszieg_c=14,0.001792526,ro-random,10,10
SBF2-1.00/roszieg_c=16,0.001319018,ro-mprule,8,8
SBF2-1.00/roszieg_c=16,0.025119931,ro-random,8,9
SBF2-1.00/roszieg_c=16,0.001757253,ro-sbf,8,8
SBF2-1.00/roszieg_c=16,0.009409075,ro-asq,8,8
SBF2-1.00/roszieg_c=18,0.001782018,ro-mprule,8,8
SBF2-1.00/roszieg_c=18,0.001273017,ro-asq,8,8
SBF2-1.00/roszieg_c=18,0.001374695,ro-random,8,8
SBF2-1.00/roszieg_c=18,0.001261901,ro-sbf,8,8
SBF2-1.00/roszieg_c=21,0.001356965,ro-mprule,6,6
SBF2-1.00/roszieg_c=21,0.011772767,ro-random,6,6
SBF2-1.00/roszieg_c=21,0.001515101,ro-sbf,6,6
SBF2-1.00/roszieg_c=21,0.002695183,ro-asq,6,6
SBF2-1.00/roszieg_c=25,0.001446294,ro-random,6,6
SBF2-1.00/roszieg_c=25,0.001580558,ro-mprule,6,6
SBF2-1.00/roszieg_c=25,0.001293912,ro-asq,6,6
SBF2-1.00/roszieg_c=25,0.001218937,ro-sbf,6,6
SBF2-1.00/roszieg_c=32,0.001291848,ro-mprule,4,4
SBF2-1.00/roszieg_c=32,0.002589811,ro-random,4,4
SBF2-1.00/roszieg_c=32,0.001744763,ro-asq,4,4
SBF2-1.00/roszieg_c=32,0.001316024,ro-sbf,4,4
SBF2-1.00/sawyer30_c=25,0.043056721,ro-random,13,15
SBF2-1.00/sawyer30_c=25,0.00188106,ro-mprule,13,16
SBF2-1.00/sawyer30_c=25,0.062886632,ro-asq,13,14
SBF2-1.00/sawyer30_c=25,0.048554776,ro-sbf,13,14
SBF2-1.00/sawyer30_c=27,0.011547431,ro-sbf,13,13
SBF2-1.00/sawyer30_c=27,0.049827551,ro-random,13,14
SBF2-1.00/sawyer30_c=27,0.002239039,ro-mprule,13,14
SBF2-1.00/sawyer30_c=27,0.057714708,ro-asq,13,13
SBF2-1.00/sawyer30_c=30,0.001902409,ro-mprule,11,12
SBF2-1.00/sawyer30_c=30,0.048238771,ro-random,11,13
SBF2-1.00/sawyer30_c=30,0.07092029,ro-asq,11,12
SBF2-1.00/sawyer30_c=30,0.057550386,ro-sbf,11,12
SBF2-1.00/Sawyer30_c=33,0.04794517,ro-random,10,12
SBF2-1.00/Sawyer30_c=33,0.066177676,ro-sbf,10,11
SBF2-1.00/Sawyer30_c=33,0.081605181,ro-asq,10,11
SBF2-1.00/Sawyer30_c=33,0.001816999,ro-mprule,10,12
SBF2-1.00/sawyer30_c=36,0.001844224,ro-mprule,9,11
SBF2-1.00/sawyer30_c=36,0.090171173,ro-asq,9,10
SBF2-1.00/sawyer30_c=36,0.071723911,ro-sbf,9,10
SBF2-1.00/sawyer30_c=36,0.059744911,ro-random,9,10
SBF2-1.00/sawyer30_c=41,0.129810287,ro-asq,8,9
SBF2-1.00/sawyer30_c=41,0.001822021,ro-mprule,8,9
SBF2-1.00/sawyer30_c=41,0.091582304,ro-random,8,9
SBF2-1.00/sawyer30_c=41,0.019558729,ro-sbf,8,8
SBF2-1.00/Sawyer30_c=47,0.156334613,ro-asq,7,8
SBF2-1.00/Sawyer30_c=47,0.111938416,ro-sbf,7,8
SBF2-1.00/Sawyer30_c=47,0.103896857,ro-random,7,8
SBF2-1.00/Sawyer30_c=47,0.001791375,ro-mprule,7,9
SBF2-1.00/sawyer30_c=54,0.002509887,ro-mprule,6,7
SBF2-1.00/sawyer30_c=54,0.360855754,ro-asq,6,7
SBF2-1.00/sawyer30_c=54,0.389062201,ro-sbf,6,7
SBF2-1.00/sawyer30_c=54,0.230043434,ro-random,6,7
SBF2-1.00/sawyer30_c=75,0.002136664,ro-asq,5,5
SBF2-1.00/sawyer30_c=75,0.002287188,ro-mprule,5,5
SBF2-1.00/sawyer30_c=75,0.00224631,ro-sbf,5,5
SBF2-1.00/sawyer30_c=75,0.002147126,ro-random,5,5
SBF2-1.00/scholl_c=1394,0.597566707,ro-mprule,50,55
SBF2-1.00/scholl_c=1394,12.0035972,ro-asq,50,58
SBF2-1.00/scholl_c=1394,12.003715564,ro-sbf,50,57
SBF2-1.00/scholl_c=1394,12.002273033,ro-random,50,59
SBF2-1.00/scholl_c=1422,12.004472942,ro-sbf,49,56
SBF2-1.00/scholl_c=1422,12.006982792,ro-random,49,58
SBF2-1.00/scholl_c=1422,0.591981053,ro-mprule,49,54
SBF2-1.00/scholl_c=1422,12.021514867,ro-asq,49,57
SBF2-1.00/scholl_c=1452,0.604329031,ro-mprule,48,53
SBF2-1.00/scholl_c=1452,12.017566588,ro-random,48,56
SBF2-1.00/scholl_c=1452,12.016001215,ro-sbf,48,55
SBF2-1.00/scholl_c=1452,12.011038699,ro-asq,48,55
SBF2-1.00/scholl_c=1483,12.006936895,ro-asq,47,54
SBF2-1.00/scholl_c=1483,0.604133032,ro-mprule,47,52
SBF2-1.00/scholl_c=1483,12.004802939,ro-random,47,56
SBF2-1.00/scholl_c=1483,12.016350316,ro-sbf,47,54
SBF2-1.00/scholl_c=1515,0.596938402,ro-mprule,46,50
SBF2-1.00/scholl_c=1515,12.001668088,ro-sbf,46,53
SBF2-1.00/scholl_c=1515,12.021334902,ro-asq,46,53
SBF2-1.00/scholl_c=1515,12.001783971,ro-random,46,55
SBF2-1.00/scholl_c=1548,12.013249668,ro-sbf,45,51
SBF2-1.00/scholl_c=1548,0.5956952,ro-mprule,45,49
SBF2-1.00/scholl_c=1548,12.020139425,ro-asq,45,52
SBF2-1.00/scholl_c=1548,12.001376895,ro-random,45,52
SBF2-1.00/scholl_c=1584,12.009207147,ro-sbf,44,50
SBF2-1.00/scholl_c=1584,12.003182934,ro-asq,44,51
SBF2-1.00/scholl_c=1584,0.602621763,ro-mprule,44,48
SBF2-1.00/scholl_c=1584,12.014531329,ro-random,44,52
SBF2-1.00/scholl_c=1620,12.01970587,ro-random,43,51
SBF2-1.00/scholl_c=1620,12.010173693,ro-sbf,43,49
SBF2-1.00/scholl_c=1620,12.009076571,ro-asq,43,50
SBF2-1.00/scholl_c=1620,0.608022755,ro-mprule,43,47
SBF2-1.00/scholl_c=1659,12.006184415,ro-random,42,49
SBF2-1.00/scholl_c=1659,12.013135381,ro-sbf,42,48
SBF2-1.00/scholl_c=1659,0.593763998,ro-mprule,42,46
SBF2-1.00/scholl_c=1659,12.016319733,ro-asq,42,48
SBF2-1.00/scholl_c=1699,0.598580993,ro-mprule,41,45
SBF2-1.00/scholl_c=1699,12.005861667,ro-random,41,48
SBF2-1.00/scholl_c=1699,12.005360265,ro-sbf,41,47
SBF2-1.00/scholl_c=1699,12.02317331,ro-asq,41,47
SBF2-1.00/scholl_c=1742,12.017378815,ro-asq,40,46
SBF2-1.00/scholl_c=1742,12.011627597,ro-sbf,40,45
SBF2-1.00/scholl_c=1742,0.605101921,ro-mprule,40,44
SBF2-1.00/scholl_c=1742,12.017727999,ro-random,40,47
SBF2-1.00/scholl_c=1787,0.603812541,ro-mprule,39,43
SBF2-1.00/scholl_c=1787,12.003116226,ro-sbf,39,45
SBF2-1.00/scholl_c=1787,12.013513799,ro-random,39,46
SBF2-1.00/scholl_c=1787,12.006483224,ro-asq,39,45
SBF2-1.00/scholl_c=1834,0.58320144,ro-mprule,38,42
SBF2-1.00/scholl_c=1834,12.009628566,ro-random,38,45
SBF2-1.00/scholl_c=1834,12.000728512,ro-sbf,38,43
SBF2-1.00/scholl_c=1834,12.022458316,ro-asq,38,44
SBF2-1.00/scholl_c=1883,12.009247881,ro-random,37,43
SBF2-1.00/scholl_c=1883,12.011572595,ro-asq,37,43
SBF2-1.00/scholl_c=1883,12.01650537,ro-sbf,37,42
SBF2-1.00/scholl_c=1883,0.60678047,ro-mprule,37,40
SBF2-1.00/scholl_c=1935,0.58842297,ro-mprule,36,39
SBF2-1.00/scholl_c=1935,12.002752089,ro-sbf,36,41
SBF2-1.00/scholl_c=1935,12.011548653,ro-random,36,42
SBF2-1.00/scholl_c=1935,12.021393351,ro-asq,36,42
SBF2-1.00/scholl_c=1991,12.012025928,ro-asq,35,41
SBF2-1.00/scholl_c=1991,12.028656227,ro-sbf,35,40
SBF2-1.00/scholl_c=1991,12.008106363,ro-random,35,42
SBF2-1.00/scholl_c=1991,0.579034084,ro-mprule,35,38
SBF2-1.00/scholl_c=2049,12.009858856,ro-asq,34,40
SBF2-1.00/scholl_c=2049,12.011378267,ro-sbf,34,39
SBF2-1.00/scholl_c=2049,12.005821655,ro-random,34,41
SBF2-1.00/scholl_c=2049,0.57973845,ro-mprule,34,37
SBF2-1.00/scholl_c=2111,12.018213839,ro-sbf,33,38
SBF2-1.00/scholl_c=2111,0.58193193,ro-mprule,33,36
SBF2-1.00/scholl_c=2111,12.000673111,ro-random,33,40
SBF2-1.00/scholl_c=2111,12.017363308,ro-asq,33,39
SBF2-1.00/scholl_c=2177,12.000180184,ro-sbf,32,37
SBF2-1.00/scholl_c=2177,0.578424311,ro-mprule,32,35
SBF2-1.00/scholl_c=2177,12.006123944,ro-asq,32,37
SBF2-1.00/scholl_c=2177,12.000844162,ro-random,32,38
SBF2-1.00/scholl_c=2247,12.00606237,ro-random,31,37
SBF2-1.00/scholl_c=2247,0.580816155,ro-mprule,31,33
SBF2-1.00/scholl_c=2247,12.004410073,ro-sbf,31,36
SBF2-1.00/scholl_c=2247,12.005035631,ro-asq,31,36
SBF2-1.00/scholl_c=2322,12.006174017,ro-random,30,35
SBF2-1.00/scholl_c=2322,0.580310539,ro-mprule,30,33
SBF2-1.00/scholl_c=2322,12.002772216,ro-sbf,30,34
SBF2-1.00/scholl_c=2322,12.004783738,ro-asq,30,35
SBF2-1.00/scholl_c=2402,12.003557037,ro-sbf,29,34
SBF2-1.00/scholl_c=2402,11.422412289,ro-random,29,35
SBF2-1.00/scholl_c=2402,12.001186506,ro-asq,29,34
SBF2-1.00/scholl_c=2402,0.590465768,ro-mprule,29,32
SBF2-1.00/scholl_c=2488,9.829213574,ro-random,28,33
SBF2-1.00/scholl_c=2488,0.58608697,ro-mprule,28,31
SBF2-1.00/scholl_c=2488,11.734737203,ro-sbf,28,33
SBF2-1.00/scholl_c=2488,12.003716856,ro-asq,28,33
SBF2-1.00/scholl_c=2580,8.352937441,ro-random,27,32
SBF2-1.00/scholl_c=2580,0.577490591,ro-mprule,27,29
SBF2-1.00/scholl_c=2580,11.668547524,ro-sbf,27,31
SBF2-1.00/scholl_c=2580,10.574952937,ro-asq,27,32
SBF2-1.00/scholl_c=2680,7.444337524,ro-asq,26,31
SBF2-1.00/scholl_c=2680,8.444298565,ro-sbf,26,30
SBF2-1.00/scholl_c=2680,5.964020946,ro-random,26,31
SBF2-1.00/scholl_c=2680,0.491290942,ro-mprule,26,29
SBF2-1.00/scholl_c=2787,5.615604803,ro-asq,25,30
SBF2-1.00/scholl_c=2787,0.488202587,ro-mprule,25,27
SBF2-1.00/scholl_c=2787,4.190843936,ro-random,25,30
SBF2-1.00/scholl_c=2787,7.455159317,ro-sbf,25,29
